,filename,fraud
559,Clean_Data/Year_2018/2018-271.txt,0
560,Clean_Data/Year_2018/2018-184.txt,0
561,Clean_Data/Year_2018/2018-203.txt,0
562,Clean_Data/Year_2018/2018-200.txt,1
563,Clean_Data/Year_2018/2018-214.txt,0
564,Clean_Data/Year_2018/2018-60.txt,0
565,Clean_Data/Year_2018/2018-120.txt,0
566,Clean_Data/Year_2018/2018-93.txt,0
567,Clean_Data/Year_2018/2018-4.txt,0
568,Clean_Data/Year_2018/2018-161.txt,0
569,Clean_Data/Year_2018/2018-25.txt,0
570,Clean_Data/Year_2018/2018-152.txt,1
571,Clean_Data/Year_2018/2018-86.txt,0
572,Clean_Data/Year_2018/2018-129.txt,0
573,Clean_Data/Year_2018/2018-228.txt,1
574,Clean_Data/Year_2018/2018-23.txt,1
575,Clean_Data/Year_2018/2018-117.txt,0
576,Clean_Data/Year_2018/2018-175.txt,1
577,Clean_Data/Year_2018/2018-38.txt,0
578,Clean_Data/Year_2018/2018-258.txt,0
579,Clean_Data/Year_2018/2018-256.txt,0
580,Clean_Data/Year_2018/2018-246.txt,0
581,Clean_Data/Year_2018/2018-148.txt,0
582,Clean_Data/Year_2018/2018-16.txt,0
583,Clean_Data/Year_2018/2018-2.txt,0
584,Clean_Data/Year_2018/2018-196.txt,0
585,Clean_Data/Year_2018/2018-56.txt,0
586,Clean_Data/Year_2018/2018-280.txt,0
587,Clean_Data/Year_2018/2018-164.txt,0
588,Clean_Data/Year_2018/2018-273.txt,0
589,Clean_Data/Year_2018/2018-13.txt,0
590,Clean_Data/Year_2018/2018-154.txt,0
591,Clean_Data/Year_2018/2018-239.txt,0
592,Clean_Data/Year_2018/2018-115.txt,0
593,Clean_Data/Year_2018/2018-284.txt,0
594,Clean_Data/Year_2018/2018-10.txt,0
595,Clean_Data/Year_2018/2018-116.txt,0
596,Clean_Data/Year_2018/2018-235.txt,0
597,Clean_Data/Year_2018/2018-233.txt,0
598,Clean_Data/Year_2018/2018-212.txt,0
599,Clean_Data/Year_2018/2018-168.txt,0
600,Clean_Data/Year_2018/2018-77.txt,0
601,Clean_Data/Year_2018/2018-121.txt,0
602,Clean_Data/Year_2018/2018-213.txt,0
603,Clean_Data/Year_2018/2018-15.txt,0
604,Clean_Data/Year_2018/2018-223.txt,0
605,Clean_Data/Year_2018/2018-183.txt,1
606,Clean_Data/Year_2018/2018-83.txt,0
607,Clean_Data/Year_2018/2018-257.txt,0
608,Clean_Data/Year_2018/2018-7.txt,0
609,Clean_Data/Year_2018/2018-126.txt,0
610,Clean_Data/Year_2018/2018-92.txt,0
611,Clean_Data/Year_2018/2018-144.txt,0
612,Clean_Data/Year_2018/2018-151.txt,0
613,Clean_Data/Year_2018/2018-185.txt,0
614,Clean_Data/Year_2018/2018-277.txt,0
615,Clean_Data/Year_2018/2018-17.txt,0
616,Clean_Data/Year_2018/2018-153.txt,0
617,Clean_Data/Year_2018/2018-208.txt,0
618,Clean_Data/Year_2018/2018-278.txt,0
619,Clean_Data/Year_2018/2018-229.txt,1
620,Clean_Data/Year_2018/2018-220.txt,0
621,Clean_Data/Year_2018/2018-147.txt,0
622,Clean_Data/Year_2018/2018-204.txt,0
623,Clean_Data/Year_2018/2018-163.txt,0
624,Clean_Data/Year_2018/2018-197.txt,0
625,Clean_Data/Year_2018/2018-136.txt,0
626,Clean_Data/Year_2018/2018-44.txt,0
627,Clean_Data/Year_2018/2018-63.txt,0
628,Clean_Data/Year_2018/2018-1.txt,0
629,Clean_Data/Year_2018/2018-33.txt,1
630,Clean_Data/Year_2018/2018-274.txt,0
631,Clean_Data/Year_2018/2018-190.txt,0
632,Clean_Data/Year_2018/2018-106.txt,0
633,Clean_Data/Year_2018/2018-160.txt,1
634,Clean_Data/Year_2018/2018-287.txt,0
635,Clean_Data/Year_2018/2018-30.txt,0
636,Clean_Data/Year_2018/2018-259.txt,0
637,Clean_Data/Year_2018/2018-134.txt,0
638,Clean_Data/Year_2018/2018-189.txt,0
639,Clean_Data/Year_2018/2018-305.txt,0
640,Clean_Data/Year_2018/2018-46.txt,0
641,Clean_Data/Year_2018/2018-122.txt,0
642,Clean_Data/Year_2018/2018-304.txt,0
643,Clean_Data/Year_2018/2018-124.txt,0
644,Clean_Data/Year_2018/2018-70.txt,1
645,Clean_Data/Year_2018/2018-104.txt,0
646,Clean_Data/Year_2018/2018-173.txt,0
647,Clean_Data/Year_2018/2018-276.txt,1
648,Clean_Data/Year_2018/2018-157.txt,0
649,Clean_Data/Year_2018/2018-292.txt,0
650,Clean_Data/Year_2021/2021-1.txt,0
651,Clean_Data/Year_2021/2021-44.txt,0
652,Clean_Data/Year_2021/2021-2.txt,0
653,Clean_Data/Year_2021/2021-49.txt,1
654,Clean_Data/Year_2021/2021-40.txt,0
655,Clean_Data/Year_2021/2021-36.txt,0
656,Clean_Data/Year_2021/2021-47.txt,0
657,Clean_Data/Year_2021/2021-23.txt,0
658,Clean_Data/Year_2021/2021-52.txt,0
659,Clean_Data/Year_2021/2021-25.txt,0
660,Clean_Data/Year_2021/2021-48.txt,1
661,Clean_Data/Year_2021/2021-8.txt,0
662,Clean_Data/Year_2021/2021-27.txt,0
663,Clean_Data/Year_2021/2021-11.txt,0
664,Clean_Data/Year_2021/2021-50.txt,1
665,Clean_Data/Year_2021/2021-10.txt,0
666,Clean_Data/Year_2021/2021-35.txt,0
667,Clean_Data/Year_2021/2021-41.txt,0
668,Clean_Data/Year_2021/2021-28.txt,0
669,Clean_Data/Year_2021/2021-6.txt,0
670,Clean_Data/Year_2021/2021-42.txt,0
671,Clean_Data/Year_2021/2021-34.txt,0
672,Clean_Data/Year_2021/2021-32.txt,0
673,Clean_Data/Year_2021/2021-33.txt,0
674,Clean_Data/Year_2021/2021-12.txt,0
675,Clean_Data/Year_2021/2021-39.txt,0
676,Clean_Data/Year_2021/2021-45.txt,1
677,Clean_Data/Year_2021/2021-54.txt,0
678,Clean_Data/Year_2021/2021-13.txt,0
679,Clean_Data/Year_2021/2021-3.txt,0
680,Clean_Data/Year_2021/2021-38.txt,1
681,Clean_Data/Year_2021/2021-5.txt,0
682,Clean_Data/Year_2021/2021-46.txt,0
683,Clean_Data/Year_2021/2021-24.txt,1
684,Clean_Data/Year_2021/2021-37.txt,0
685,Clean_Data/Year_2021/2021-15.txt,0
686,Clean_Data/Year_2021/2021-53.txt,0
687,Clean_Data/Year_2021/2021-4.txt,0
688,Clean_Data/Year_2021/2021-18.txt,1
689,Clean_Data/Year_2021/2021-31.txt,0
690,Clean_Data/Year_2021/2021-7.txt,0
691,Clean_Data/Year_2021/2021-20.txt,0
692,Clean_Data/Year_2021/2021-26.txt,0
693,Clean_Data/Year_2021/2021-51.txt,1
694,Clean_Data/Year_2021/2021-19.txt,0
695,Clean_Data/Year_2021/2021-43.txt,0
696,Clean_Data/Year_2021/2021-29.txt,0
697,Clean_Data/Year_2021/2021-14.txt,0
698,Clean_Data/Year_2021/2021-22.txt,1
699,Clean_Data/Year_2021/2021-17.txt,0
700,Clean_Data/Year_2021/2021-21.txt,0
701,Clean_Data/Year_2021/2021-16.txt,0
702,Clean_Data/Year_2021/2021-30.txt,0
703,Clean_Data/Year_2021/2021-9.txt,0
704,Clean_Data/Year_2019/2019-247.txt,0
705,Clean_Data/Year_2019/2019-110.txt,0
706,Clean_Data/Year_2019/2019-21.txt,0
707,Clean_Data/Year_2019/2019-182.txt,0
708,Clean_Data/Year_2019/2019-85.txt,0
709,Clean_Data/Year_2019/2019-49.txt,0
710,Clean_Data/Year_2019/2019-65.txt,0
711,Clean_Data/Year_2019/2019-234.txt,0
712,Clean_Data/Year_2019/2019-197.txt,0
713,Clean_Data/Year_2019/2019-82.txt,0
714,Clean_Data/Year_2019/2019-205.txt,0
715,Clean_Data/Year_2019/2019-220.txt,0
716,Clean_Data/Year_2019/2019-86.txt,0
717,Clean_Data/Year_2019/2019-94.txt,0
718,Clean_Data/Year_2019/2019-170.txt,0
719,Clean_Data/Year_2019/2019-130.txt,1
720,Clean_Data/Year_2019/2019-107.txt,0
721,Clean_Data/Year_2019/2019-22.txt,0
722,Clean_Data/Year_2019/2019-223.txt,0
723,Clean_Data/Year_2019/2019-225.txt,0
724,Clean_Data/Year_2019/2019-161.txt,0
725,Clean_Data/Year_2019/2019-81.txt,0
726,Clean_Data/Year_2019/2019-131.txt,0
727,Clean_Data/Year_2019/2019-270.txt,0
728,Clean_Data/Year_2019/2019-70.txt,1
729,Clean_Data/Year_2019/2019-60.txt,1
730,Clean_Data/Year_2019/2019-66.txt,1
731,Clean_Data/Year_2019/2019-92.txt,0
732,Clean_Data/Year_2019/2019-111.txt,0
733,Clean_Data/Year_2019/2019-179.txt,0
734,Clean_Data/Year_2019/2019-142.txt,0
735,Clean_Data/Year_2019/2019-267.txt,0
736,Clean_Data/Year_2019/2019-236.txt,0
737,Clean_Data/Year_2019/2019-204.txt,0
738,Clean_Data/Year_2019/2019-16.txt,1
739,Clean_Data/Year_2019/2019-6.txt,0
740,Clean_Data/Year_2019/2019-177.txt,0
741,Clean_Data/Year_2019/2019-250.txt,0
742,Clean_Data/Year_2019/2019-93.txt,0
743,Clean_Data/Year_2019/2019-219.txt,0
744,Clean_Data/Year_2019/2019-274.txt,1
745,Clean_Data/Year_2019/2019-269.txt,0
746,Clean_Data/Year_2019/2019-39.txt,0
747,Clean_Data/Year_2019/2019-12.txt,0
748,Clean_Data/Year_2019/2019-190.txt,0
749,Clean_Data/Year_2019/2019-55.txt,1
750,Clean_Data/Year_2019/2019-33.txt,0
751,Clean_Data/Year_2019/2019-112.txt,0
752,Clean_Data/Year_2019/2019-181.txt,0
753,Clean_Data/Year_2019/2019-253.txt,1
754,Clean_Data/Year_2019/2019-48.txt,0
755,Clean_Data/Year_2019/2019-226.txt,0
756,Clean_Data/Year_2019/2019-272.txt,0
757,Clean_Data/Year_2019/2019-104.txt,1
758,Clean_Data/Year_2019/2019-96.txt,0
759,Clean_Data/Year_2019/2019-58.txt,1
760,Clean_Data/Year_2019/2019-44.txt,1
761,Clean_Data/Year_2019/2019-68.txt,0
762,Clean_Data/Year_2019/2019-95.txt,0
763,Clean_Data/Year_2019/2019-239.txt,0
764,Clean_Data/Year_2019/2019-135.txt,0
765,Clean_Data/Year_2019/2019-276.txt,0
766,Clean_Data/Year_2019/2019-77.txt,1
767,Clean_Data/Year_2019/2019-167.txt,1
768,Clean_Data/Year_2019/2019-126.txt,0
769,Clean_Data/Year_2019/2019-155.txt,0
770,Clean_Data/Year_2019/2019-123.txt,0
771,Clean_Data/Year_2019/2019-258.txt,1
772,Clean_Data/Year_2019/2019-13.txt,1
773,Clean_Data/Year_2019/2019-100.txt,0
774,Clean_Data/Year_2019/2019-268.txt,0
775,Clean_Data/Year_2019/2019-117.txt,0
776,Clean_Data/Year_2019/2019-20.txt,0
777,Clean_Data/Year_2019/2019-227.txt,0
778,Clean_Data/Year_2019/2019-40.txt,0
779,Clean_Data/Year_2019/2019-23.txt,0
780,Clean_Data/Year_2019/2019-101.txt,0
781,Clean_Data/Year_2019/2019-148.txt,0
782,Clean_Data/Year_2019/2019-180.txt,1
783,Clean_Data/Year_2019/2019-243.txt,1
784,Clean_Data/Year_2019/2019-35.txt,0
785,Clean_Data/Year_2019/2019-215.txt,0
786,Clean_Data/Year_2019/2019-61.txt,0
787,Clean_Data/Year_2019/2019-271.txt,0
788,Clean_Data/Year_2019/2019-260.txt,0
789,Clean_Data/Year_2019/2019-129.txt,0
790,Clean_Data/Year_2019/2019-151.txt,0
791,Clean_Data/Year_2019/2019-156.txt,0
792,Clean_Data/Year_2019/2019-273.txt,0
793,Clean_Data/Year_2019/2019-178.txt,0
794,Clean_Data/Year_2019/2019-97.txt,0
795,Clean_Data/Year_2019/2019-25.txt,0
796,Clean_Data/Year_2019/2019-249.txt,0
797,Clean_Data/Year_2019/2019-218.txt,0
798,Clean_Data/Year_2019/2019-246.txt,0
799,Clean_Data/Year_2019/2019-160.txt,0
800,Clean_Data/Year_2019/2019-264.txt,0
801,Clean_Data/Year_2019/2019-251.txt,1
802,Clean_Data/Year_2019/2019-4.txt,0
803,Clean_Data/Year_2019/2019-191.txt,0
804,Clean_Data/Year_2019/2019-157.txt,0
805,Clean_Data/Year_2019/2019-207.txt,0
806,Clean_Data/Year_2019/2019-1.txt,0
807,Clean_Data/Year_2019/2019-202.txt,0
808,Clean_Data/Year_2019/2019-41.txt,0
809,Clean_Data/Year_2019/2019-116.txt,0
810,Clean_Data/Year_2019/2019-59.txt,0
811,Clean_Data/Year_2019/2019-119.txt,0
812,Clean_Data/Year_2019/2019-230.txt,0
813,Clean_Data/Year_2019/2019-244.txt,1
814,Clean_Data/Year_2019/2019-26.txt,0
815,Clean_Data/Year_2019/2019-194.txt,0
816,Clean_Data/Year_2019/2019-9.txt,0
817,Clean_Data/Year_2019/2019-7.txt,0
818,Clean_Data/Year_2019/2019-76.txt,0
819,Clean_Data/Year_2019/2019-11.txt,0
820,Clean_Data/Year_2019/2019-159.txt,0
821,Clean_Data/Year_2019/2019-2.txt,1
822,Clean_Data/Year_2019/2019-27.txt,0
823,Clean_Data/Year_2019/2019-176.txt,0
824,Clean_Data/Year_2019/2019-32.txt,0
825,Clean_Data/Year_2019/2019-45.txt,0
826,Clean_Data/Year_2019/2019-15.txt,0
827,Clean_Data/Year_2019/2019-122.txt,0
828,Clean_Data/Year_2019/2019-67.txt,0
829,Clean_Data/Year_2019/2019-19.txt,0
830,Clean_Data/Year_2019/2019-158.txt,0
831,Clean_Data/Year_2019/2019-265.txt,0
832,Clean_Data/Year_2019/2019-213.txt,0
833,Clean_Data/Year_2019/2019-201.txt,1
834,Clean_Data/Year_2019/2019-37.txt,0
835,Clean_Data/Year_2019/2019-211.txt,0
836,Clean_Data/Year_2019/2019-108.txt,0
837,Clean_Data/Year_2019/2019-124.txt,0
838,Clean_Data/Year_2019/2019-217.txt,0
839,Clean_Data/Year_2019/2019-5.txt,0
840,Clean_Data/Year_2019/2019-36.txt,1
841,Clean_Data/Year_2019/2019-259.txt,1
842,Clean_Data/Year_2019/2019-192.txt,1
843,Clean_Data/Year_2019/2019-109.txt,0
844,Clean_Data/Year_2019/2019-29.txt,1
845,Clean_Data/Year_2019/2019-46.txt,1
846,Clean_Data/Year_2019/2019-17.txt,0
847,Clean_Data/Year_2019/2019-222.txt,1
848,Clean_Data/Year_2019/2019-115.txt,1
849,Clean_Data/Year_2019/2019-238.txt,1
850,Clean_Data/Year_2019/2019-132.txt,0
851,Clean_Data/Year_2019/2019-257.txt,0
852,Clean_Data/Year_2019/2019-228.txt,0
853,Clean_Data/Year_2019/2019-216.txt,0
854,Clean_Data/Year_2019/2019-143.txt,1
855,Clean_Data/Year_2019/2019-84.txt,0
856,Clean_Data/Year_2019/2019-134.txt,1
857,Clean_Data/Year_2019/2019-224.txt,0
858,Clean_Data/Year_2019/2019-87.txt,0
859,Clean_Data/Year_2019/2019-162.txt,1
860,Clean_Data/Year_2019/2019-54.txt,0
861,Clean_Data/Year_2019/2019-3.txt,0
862,Clean_Data/Year_2019/2019-88.txt,0
863,Clean_Data/Year_2019/2019-256.txt,0
864,Clean_Data/Year_2019/2019-103.txt,1
865,Clean_Data/Year_2019/2019-206.txt,0
866,Clean_Data/Year_2019/2019-209.txt,1
867,Clean_Data/Year_2019/2019-200.txt,0
868,Clean_Data/Year_2019/2019-254.txt,0
869,Clean_Data/Year_2019/2019-79.txt,0
870,Clean_Data/Year_2019/2019-240.txt,0
871,Clean_Data/Year_2019/2019-73.txt,0
872,Clean_Data/Year_2019/2019-164.txt,1
873,Clean_Data/Year_2019/2019-43.txt,0
874,Clean_Data/Year_2019/2019-171.txt,0
875,Clean_Data/Year_2019/2019-83.txt,0
876,Clean_Data/Year_2019/2019-52.txt,0
877,Clean_Data/Year_2019/2019-255.txt,1
878,Clean_Data/Year_2019/2019-235.txt,0
879,Clean_Data/Year_2019/2019-150.txt,1
880,Clean_Data/Year_2019/2019-212.txt,0
881,Clean_Data/Year_2019/2019-114.txt,0
882,Clean_Data/Year_2019/2019-169.txt,0
883,Clean_Data/Year_2019/2019-90.txt,1
884,Clean_Data/Year_2019/2019-31.txt,0
885,Clean_Data/Year_2019/2019-168.txt,1
886,Clean_Data/Year_2019/2019-69.txt,0
887,Clean_Data/Year_2019/2019-275.txt,0
888,Clean_Data/Year_2019/2019-8.txt,1
889,Clean_Data/Year_2019/2019-139.txt,0
890,Clean_Data/Year_2019/2019-127.txt,0
891,Clean_Data/Year_2019/2019-57.txt,0
892,Clean_Data/Year_2019/2019-210.txt,0
893,Clean_Data/Year_2019/2019-237.txt,0
894,Clean_Data/Year_2019/2019-166.txt,1
895,Clean_Data/Year_2019/2019-262.txt,0
896,Clean_Data/Year_2019/2019-144.txt,0
897,Clean_Data/Year_2019/2019-261.txt,0
898,Clean_Data/Year_2019/2019-153.txt,0
899,Clean_Data/Year_2019/2019-91.txt,0
900,Clean_Data/Year_2019/2019-42.txt,0
901,Clean_Data/Year_2019/2019-203.txt,0
902,Clean_Data/Year_2019/2019-187.txt,0
903,Clean_Data/Year_2019/2019-18.txt,0
904,Clean_Data/Year_2019/2019-183.txt,1
905,Clean_Data/Year_2019/2019-146.txt,0
906,Clean_Data/Year_2019/2019-80.txt,0
907,Clean_Data/Year_2019/2019-106.txt,0
908,Clean_Data/Year_2019/2019-266.txt,0
909,Clean_Data/Year_2019/2019-53.txt,0
910,Clean_Data/Year_2019/2019-98.txt,0
911,Clean_Data/Year_2019/2019-24.txt,0
912,Clean_Data/Year_2019/2019-193.txt,0
913,Clean_Data/Year_2019/2018-47-0.txt,0
914,Clean_Data/Year_2019/2019-232.txt,0
915,Clean_Data/Year_2019/2019-51.txt,1
916,Clean_Data/Year_2019/2019-28.txt,0
917,Clean_Data/Year_2019/2019-105.txt,0
918,Clean_Data/Year_2019/2019-185.txt,0
919,Clean_Data/Year_2019/2019-175.txt,0
920,Clean_Data/Year_2019/2019-152.txt,0
921,Clean_Data/Year_2019/2019-208.txt,0
922,Clean_Data/Year_2019/2019-189.txt,0
923,Clean_Data/Year_2019/2019-174.txt,0
924,Clean_Data/Year_2019/2019-72.txt,0
925,Clean_Data/Year_2019/2019-89.txt,0
926,Clean_Data/Year_2019/2019-245.txt,0
927,Clean_Data/Year_2019/2019-120.txt,0
928,Clean_Data/Year_2019/2019-149.txt,0
929,Clean_Data/Year_2019/2019-147.txt,0
930,Clean_Data/Year_2019/2019-233.txt,0
931,Clean_Data/Year_2019/2019-71.txt,0
932,Clean_Data/Year_2019/2019-34.txt,1
933,Clean_Data/Year_2019/2019-64.txt,0
934,Clean_Data/Year_2019/2019-172.txt,0
935,Clean_Data/Year_2019/2019-165.txt,0
936,Clean_Data/Year_2019/2019-141.txt,0
937,Clean_Data/Year_2019/2019-78.txt,0
938,Clean_Data/Year_2019/2019-242.txt,0
939,Clean_Data/Year_2019/2019-214.txt,0
940,Clean_Data/Year_2019/2019-30.txt,0
941,Clean_Data/Year_2019/2019-241.txt,1
942,Clean_Data/Year_2019/2019-62.txt,1
943,Clean_Data/Year_2019/2019-74.txt,1
944,Clean_Data/Year_2019/2019-188.txt,0
945,Clean_Data/Year_2019/2019-113.txt,0
946,Clean_Data/Year_2019/2019-137.txt,1
947,Clean_Data/Year_2019/2019-248.txt,0
948,Clean_Data/Year_2019/2019-125.txt,0
949,Clean_Data/Year_2019/2019-63.txt,0
950,Clean_Data/Year_2019/2019-199.txt,0
951,Clean_Data/Year_2019/2019-154.txt,1
952,Clean_Data/Year_2019/2019-50.txt,1
953,Clean_Data/Year_2019/2019-75.txt,0
954,Clean_Data/Year_2019/2019-138.txt,0
955,Clean_Data/Year_2019/2019-231.txt,0
956,Clean_Data/Year_2019/2019-184.txt,0
957,Clean_Data/Year_2019/2019-102.txt,0
958,Clean_Data/Year_2019/2019-252.txt,0
959,Clean_Data/Year_2019/2019-196.txt,0
960,Clean_Data/Year_2019/2019-56.txt,0
961,Clean_Data/Year_2019/2019-163.txt,0
962,Clean_Data/Year_2019/2019-14.txt,0
963,Clean_Data/Year_2019/2019-186.txt,1
964,Clean_Data/Year_2019/2019-38.txt,0
965,Clean_Data/Year_2019/2019-136.txt,0
966,Clean_Data/Year_2019/2019-229.txt,0
967,Clean_Data/Year_2019/2019-145.txt,0
968,Clean_Data/Year_2019/2019-140.txt,0
969,Clean_Data/Year_2019/2019-198.txt,0
970,Clean_Data/Year_2019/2019-128.txt,0
971,Clean_Data/Year_2019/2019-263.txt,0
972,Clean_Data/Year_2019/2019-121.txt,0
973,Clean_Data/Year_2019/2019-118.txt,0
974,Clean_Data/Year_2019/2019-195.txt,0
975,Clean_Data/Year_2019/2019-173.txt,0
976,Clean_Data/Year_2019/2019-10.txt,0
977,Clean_Data/Year_2019/2019-99.txt,0
978,Clean_Data/Year_2019/2019-221.txt,0
979,Clean_Data/Year_2019/2019-133.txt,0
980,Clean_Data/Year_2012/2012-2012-40htm.txt,0
981,Clean_Data/Year_2012/2012-2012-134htm.txt,0
982,Clean_Data/Year_2012/2012-2012-46htm.txt,0
983,Clean_Data/Year_2012/2012-2012-122htm.txt,1
984,Clean_Data/Year_2012/2012-2012-4htm.txt,0
985,Clean_Data/Year_2012/2012-2012-82htm.txt,0
986,Clean_Data/Year_2012/2012-2012-35htm.txt,0
987,Clean_Data/Year_2012/2012-2012-16htm.txt,0
988,Clean_Data/Year_2012/2012-2012-204htm.txt,0
989,Clean_Data/Year_2012/2012-2012-125htm.txt,0
990,Clean_Data/Year_2012/2012-2012-9htm.txt,0
991,Clean_Data/Year_2012/2012-2012-85htm.txt,0
992,Clean_Data/Year_2012/2012-2012-126htm.txt,1
993,Clean_Data/Year_2012/2012-2012-177htm.txt,0
994,Clean_Data/Year_2012/2012-2012-279htm.txt,0
995,Clean_Data/Year_2012/2012-2012-8htm.txt,0
996,Clean_Data/Year_2012/2012-2012-83htm.txt,0
997,Clean_Data/Year_2012/2012-2012-170htm.txt,0
998,Clean_Data/Year_2012/2012-2012-164htm.txt,0
999,Clean_Data/Year_2012/2012-2012-108htm.txt,0
1000,Clean_Data/Year_2012/2012-2012-138htm.txt,0
1001,Clean_Data/Year_2012/2012-2012-70htm.txt,0
1002,Clean_Data/Year_2012/2012-2012-36htm.txt,0
1003,Clean_Data/Year_2012/2012-2012-57htm.txt,1
1004,Clean_Data/Year_2012/2012-2012-110htm.txt,0
1005,Clean_Data/Year_2012/2012-2012-71htm.txt,1
1006,Clean_Data/Year_2012/2012-2012-240htm.txt,0
1007,Clean_Data/Year_2012/2012-2012-91htm.txt,1
1008,Clean_Data/Year_2012/2012-2012-266htm.txt,0
1009,Clean_Data/Year_2012/2012-2012-15htm.txt,0
1010,Clean_Data/Year_2012/2012-2012-141htm.txt,0
1011,Clean_Data/Year_2012/2012-2012-255htm.txt,0
1012,Clean_Data/Year_2012/2012-2012-202htm.txt,0
1013,Clean_Data/Year_2012/2012-2012-230htm.txt,0
1014,Clean_Data/Year_2012/2012-2012-243htm.txt,0
1015,Clean_Data/Year_2012/2012-2012-132htm.txt,0
1016,Clean_Data/Year_2012/2012-2012-277htm.txt,0
1017,Clean_Data/Year_2012/2012-2012-12htm.txt,0
1018,Clean_Data/Year_2012/2012-2012-171htm.txt,0
1019,Clean_Data/Year_2012/2012-2012-101htm.txt,0
1020,Clean_Data/Year_2012/2012-2012-114htm.txt,0
1021,Clean_Data/Year_2012/2012-2012-182htm.txt,0
1022,Clean_Data/Year_2012/2012-2012-7htm.txt,0
1023,Clean_Data/Year_2012/2012-2012-93htm.txt,0
1024,Clean_Data/Year_2012/2012-2012-225htm.txt,0
1025,Clean_Data/Year_2012/2012-2012-65htm.txt,0
1026,Clean_Data/Year_2012/2012-2012-33htm.txt,0
1027,Clean_Data/Year_2012/2012-2012-27htm.txt,0
1028,Clean_Data/Year_2012/2012-2012-113htm.txt,0
1029,Clean_Data/Year_2012/2012-2012-184htm.txt,1
1030,Clean_Data/Year_2012/2012-2012-261htm.txt,1
1031,Clean_Data/Year_2012/2012-2012-183htm.txt,1
1032,Clean_Data/Year_2012/2012-2012-275htm.txt,0
1033,Clean_Data/Year_2012/2012-2012-13htm.txt,0
1034,Clean_Data/Year_2012/2012-2012-242htm.txt,0
1035,Clean_Data/Year_2012/2012-2012-17htm.txt,0
1036,Clean_Data/Year_2012/2012-2012-45htm.txt,1
1037,Clean_Data/Year_2012/2012-2012-103htm.txt,1
1038,Clean_Data/Year_2012/2012-2012-235htm.txt,1
1039,Clean_Data/Year_2012/2012-2012-73htm.txt,0
1040,Clean_Data/Year_2012/2012-2012-19htm.txt,0
1041,Clean_Data/Year_2012/2012-2012-67htm.txt,0
1042,Clean_Data/Year_2012/2012-2012-39htm.txt,0
1043,Clean_Data/Year_2012/2012-2012-38htm.txt,1
1044,Clean_Data/Year_2012/2012-2012-51htm.txt,1
1045,Clean_Data/Year_2012/2012-2012-142htm.txt,0
1046,Clean_Data/Year_2012/2012-2012-61htm.txt,0
1047,Clean_Data/Year_2012/2012-2012-233htm.txt,0
1048,Clean_Data/Year_2012/2012-2012-220htm.txt,0
1049,Clean_Data/Year_2012/2012-2012-151htm.txt,0
1050,Clean_Data/Year_2012/2012-2012-271htm.txt,0
1051,Clean_Data/Year_2012/2012-2012-98htm.txt,0
1052,Clean_Data/Year_2012/2012-2012-251htm.txt,0
1053,Clean_Data/Year_2012/2012-2012-224htm.txt,0
1054,Clean_Data/Year_2012/2012-2012-200htm.txt,0
1055,Clean_Data/Year_2012/2012-2012-105htm.txt,1
1056,Clean_Data/Year_2012/2012-2012-270htm.txt,1
1057,Clean_Data/Year_2012/2012-2012-241htm.txt,0
1058,Clean_Data/Year_2012/2012-2012-102htm.txt,0
1059,Clean_Data/Year_2012/2012-2012-179htm.txt,0
1060,Clean_Data/Year_2012/2012-2012-226htm.txt,0
1061,Clean_Data/Year_2012/2012-2012-265htm.txt,0
1062,Clean_Data/Year_2012/2012-2012-94htm.txt,0
1063,Clean_Data/Year_2012/2012-2012-208htm.txt,0
1064,Clean_Data/Year_2012/2012-2012-77htm.txt,0
1065,Clean_Data/Year_2012/2012-2012-106htm.txt,0
1066,Clean_Data/Year_2012/2012-2012-214htm.txt,0
1067,Clean_Data/Year_2012/2012-2012-56htm.txt,1
1068,Clean_Data/Year_2012/2012-2012-150htm.txt,0
1069,Clean_Data/Year_2012/2012-2012-68htm.txt,0
1070,Clean_Data/Year_2012/2012-2012-176htm.txt,0
1071,Clean_Data/Year_2012/2012-2012-149htm.txt,0
1072,Clean_Data/Year_2012/2012-2012-60htm.txt,0
1073,Clean_Data/Year_2012/2012-2012-117htm.txt,0
1074,Clean_Data/Year_2012/2012-2012-189htm.txt,0
1075,Clean_Data/Year_2012/2012-2012-74htm.txt,0
1076,Clean_Data/Year_2012/2012-2012-119htm.txt,0
1077,Clean_Data/Year_2012/2012-2012-24htm.txt,0
1078,Clean_Data/Year_2012/2012-2012-194htm.txt,0
1079,Clean_Data/Year_2012/2012-2012-264htm.txt,0
1080,Clean_Data/Year_2012/2012-2012-135htm.txt,0
1081,Clean_Data/Year_2012/2012-2012-238htm.txt,0
1082,Clean_Data/Year_2012/2012-2012-133htm.txt,0
1083,Clean_Data/Year_2012/2012-2012-120htm.txt,0
1084,Clean_Data/Year_2012/2012-2012-192htm.txt,0
1085,Clean_Data/Year_2012/2012-2012-272htm.txt,0
1086,Clean_Data/Year_2012/2012-2012-66htm.txt,0
1087,Clean_Data/Year_2012/2012-2012-25htm.txt,0
1088,Clean_Data/Year_2012/2012-2012-52htm.txt,0
1089,Clean_Data/Year_2012/2012-2012-80htm.txt,0
1090,Clean_Data/Year_2012/2012-2012-191htm.txt,0
1091,Clean_Data/Year_2012/2012-2012-10htm.txt,0
